"nome","nam_pedra","num_fase","_des_turma","num_inde","num_iaa","num_ieg","num_ips","num_ipv","num_ian","num_ida","num_ipp","ano","dat_reference","flg_ponto_virada"
ALUNO-1301,Ametista,3.0,D,7.98,9.6,7.5,7.5,8.7,10,6.0,8.3,2021,2021-01-01,Não
ALUNO-1302,Quartzo,1.0,R,3.82,0,3.3,7.5,5.3,5.0,6,7.2,2021,2021-01-01,Não
ALUNO-1307,Ametista,2.0,B,6.91,7.0,6.7,7.5,7.2,10,4.8,7.5,2021,2021-01-01,Não
ALUNO-1308,Quartzo,3.0,D,4.89,7.1,3.3,2.5,7.8,5.0,2.3,7.5,2021,2021-01-01,Não
ALUNO-1310,Ágata,3.0,A,6.62,9.2,5.3,7.5,7.2,10,3.5,7.5,2021,2021-01-01,Não
ALUNO-1315,Quartzo,2.0,B,5.07,8.9,3.8,4.4,5.7,5.0,4.3,5.0,2021,2021-01-01,Não
ALUNO-1319,Ametista,2.0,R,7.57,6.4,8.3,5.0,8.4,10,6.3,8.1,2021,2021-01-01,Não
ALUNO-1323,Ametista,2.0,N,7.51,8.0,8.8,5.6,7.9,10,5.1,7.9,2021,2021-01-01,Não
ALUNO-1324,Ametista,2.0,J,7.18,8.5,8.8,7.5,7.1,10,3.4,7.5,2021,2021-01-01,Não
ALUNO-1326,Quartzo,2.0,K,4.39,9.0,3.8,5.6,3.7,5.0,10,6.9,2021,2021-01-01,Não
ALUNO-1330,Ametista,4.0,E,7.11,8.8,8.3,7.5,7.3,5.0,5.5,7.5,2021,2021-01-01,Não
ALUNO-1332,Topázio,0.0,R,8.77,10,10,7.5,9.8,10,6.6,7.5,2021,2021-01-01,Sim
ALUNO-1334,Topázio,0.0,T,8.82,8.5,10,7.5,9.7,10,7.4,8.1,2021,2021-01-01,Sim
ALUNO-1335,Quartzo,2.0,G,4.83,0,3.8,7.5,4.9,10,3.4,6.7,2021,2021-01-01,Não
ALUNO-1338,Ágata,2.0,C,6.51,7.9,2.1,7.5,8.7,10,5.2,7.7,2021,2021-01-01,Não
ALUNO-1343,Quartzo,2.0,K,3.99,10,10,5.6,3.7,5.0,10,6.9,2021,2021-01-01,Não
ALUNO-1344,Ágata,2.0,R,5.66,9.5,5.8,5.6,7.6,2.5,2.0,8.1,2021,2021-01-01,Não
ALUNO-1345,Ágata,0.0,L,6.60,9.0,6.7,7.5,7.1,5.0,4.9,7.2,2021,2021-01-01,Não
ALUNO-1348,Ametista,3.0,J,7.42,7.5,8.6,6.3,8.5,5.0,6.9,7.5,2021,2021-01-01,Não
ALUNO-2,Ametista,0.0,K,7.67,10,7.58,7.5,7.91,5.0,8.81,5.62,2022,2022-01-01,Não
ALUNO-4,Ametista,2.0,J,7.11,10,8.07,7.5,8.05,5.0,5.08,6.25,2022,2022-01-01,Não
ALUNO-5,Ametista,2.0,L,7.23,6.41,8.55,7.5,7.83,5.0,7.08,6.45,2022,2022-01-01,Não
ALUNO-6,Ametista,2.0,K,7.74,9.00,9.33,7.5,7.5,10,5.5,6.25,2022,2022-01-01,Não
ALUNO-7,Ametista,1.0,U,7.40,10,9.31,7.5,7.91,5.0,5.58,5.93,2022,2022-01-01,Não
ALUNO-8,Ametista,5.0,K,7.28,9.16,8.26,5.0,7.62,5.0,7.14,7.65,2022,2022-01-01,Não
ALUNO-9,Quartzo,0.0,Z,5.66,9.00,6.82,5.0,5.50,10,2.13,3.75,2022,2022-01-01,Não
ALUNO-11,Topázio,1.0,A,8.46,8.00,9.19,7.5,9.50,5.0,9.83,7.08,2022,2022-01-01,Sim
ALUNO-16,Ágata,1.0,P,6.99,8.50,9.33,6.87,6.72,5.0,6.33,4.79,2022,2022-01-01,Não
ALUNO-17,Ágata,1.0,G,6.72,9.50,6.64,7.5,7.5,5.0,5.5,5.93,2022,2022-01-01,Não
ALUNO-18,Quartzo,4.0,H,5.84,0,6.28,8.12,7.24,5.0,5.22,7.81,2022,2022-01-01,Não
ALUNO-19,Ametista,2.0,Q,7.84,10,9.05,7.5,8.11,5.0,7.46,6.66,2022,2022-01-01,Não
ALUNO-20,Topázio,0.0,Z,8.61,10,9.55,7.5,8.5,10,8.46,5.62,2022,2022-01-01,Sim
ALUNO-21,Quartzo,3.0,N,5.65,7.91,5.64,5.0,6.22,2.5,5.16,7.03,2022,2022-01-01,Não
ALUNO-22,Topázio,0.0,Z,8.09,8.00,8.98,7.5,7.16,10,9.25,4.68,2022,2022-01-01,Não
ALUNO-23,Ametista,1.0,U,7.78,8.00,7.79,7.5,8.33,5.0,9.25,6.56,2022,2022-01-01,Não
ALUNO-24,Topázio,2.0,A,8.26,10,9.32,6.87,8.61,10,6.75,6.45,2022,2022-01-01,Sim
ALUNO-25,Ametista,0.0,Y,7.95,7.50,8.34,7.5,8.24,10,9.1,3.12,2022,2022-01-01,Não
ALUNO-26,Ametista,0.0,F,7.73,9.00,8.72,7.5,7.08,5.0,9.16,5.93,2022,2022-01-01,Não
ALUNO-27,Ágata,2.0,M,6.35,9.00,6.49,7.5,7.11,5.0,4.58,5.62,2022,2022-01-01,Não
ALUNO-29,Quartzo,3.0,C,4.93,0,4.83,7.5,5.70,2.5,5.77,6.71,2022,2022-01-01,Não
ALUNO-30,Topázio,0.0,K,8.08,10,9.00,7.5,8.25,5.0,9.1,5.62,2022,2022-01-01,Não
ALUNO-31,Ametista,0.0,V,7.26,6.91,7.31,7.5,6.66,10,7.46,5.31,2022,2022-01-01,Não
ALUNO-32,Ágata,7.0,D,6.79,7.91,8.33,7.5,7.75,5.0,4.0,7.34,2022,2022-01-01,Não
ALUNO-34,Ágata,3.0,C,6.66,7.5,7.05,7.5,6.41,5.0,6.11,7.5,2022,2022-01-01,Não
ALUNO-36,Ágata,4.0,B,6.85,5.83,8.07,6.25,7.79,5.0,5.87,7.96,2022,2022-01-01,Não
ALUNO-37,Ametista,2.0,L,7.55,8.50,9.04,7.5,7.77,5.0,7.33,6.25,2022,2022-01-01,Não
ALUNO-38,Ágata,3.0,K,6.69,9.16,6.72,6.25,7.20,5.0,5.66,7.34,2022,2022-01-01,Não
ALUNO-42,Quartzo,0.0,E,4.27,9.00,3.14,7.5,2.50,10,2.5,0,2022,2022-01-01,Não
ALUNO-45,Ágata,2.0,F,6.73,7.91,9.16,6.25,6.77,5.0,5.0,6.25,2022,2022-01-01,Não
ALUNO-46,Ametista,1.0,K,7.39,8.50,9.08,7.5,6.88,10,5.0,6.04,2022,2022-01-01,Não
ALUNO-47,Ametista,1.0,C,7.65,8.50,10,7.5,7.22,5.0,7.41,6.25,2022,2022-01-01,Não
ALUNO-48,Quartzo,5.0,F,3.91,5.41,3.80,6.25,4.62,5.0,0,5.62,2022,2022-01-01,Não
ALUNO-49,Topázio,0.0,O,8.33,9.50,10,7.5,9.25,5.0,8.16,6.56,2022,2022-01-01,Sim
ALUNO-50,Quartzo,3.0,E,4.96,0,4.63,7.5,5.58,10,3.05,5.62,2022,2022-01-01,Não
ALUNO-51,Ágata,1.0,F,6.95,9.00,9.20,7.5,6.91,5.0,5.08,5.62,2022,2022-01-01,Não
ALUNO-56,Quartzo,7.0,A,3.03,0,3.59,5.0,4.50,5.0,0.44,3.28,2022,2022-01-01,Não
ALUNO-58,Ametista,3.0,M,7.30,7.91,7.99,7.5,7.37,5.0,6.88,8.12,2022,2022-01-01,Não
ALUNO-60,Quartzo,7.0,A,5.78,8.33,4.12,5.62,7.27,5.0,4.04,7.96,2022,2022-01-01,Não
ALUNO-61,Ágata,2.0,U,6.41,10,7.78,7.5,7.38,5.0,2.5,6.25,2022,2022-01-01,Não
ALUNO-63,Ágata,0.0,J,6.68,9.50,8.54,5.62,6.91,5.0,5.08,5.62,2022,2022-01-01,Não
ALUNO-64,Quartzo,3.0,M,4.66,8.75,3.61,7.5,3.83,5.0,2.83,4.84,2022,2022-01-01,Não
ALUNO-65,Ametista,1.0,K,7.98,10,9.55,5.62,8.77,5.0,8.16,6.25,2022,2022-01-01,Sim
ALUNO-140,Ágata,0.0,J,6.95,9.50,7.21,5.62,7.41,5.0,7.25,5.62,2022,2022-01-01,Não
ALUNO-66,Ametista,3.0,D,7.17,6.66,5.78,7.5,6.54,10,7.77,7.34,2022,2022-01-01,Não
ALUNO-67,Ágata,1.0,G,6.77,9.00,7.88,5.0,7.91,5.0,5.58,5.93,2022,2022-01-01,Não
ALUNO-69,Ametista,0.0,M,7.59,10,7.54,7.5,8.5,5.0,7.88,5.62,2022,2022-01-01,Sim
ALUNO-70,Topázio,2.0,D,8.20,10,8.83,7.5,8.61,10,6.5,6.66,2022,2022-01-01,Sim
ALUNO-72,Ametista,0.0,D,7.72,7.50,8.60,8.12,8.08,5.0,8.83,5.62,2022,2022-01-01,Não
ALUNO-73,Ágata,4.0,L,6.71,8.33,6.99,7.5,6.29,5.0,6.5,6.71,2022,2022-01-01,Não
ALUNO-74,Ágata,4.0,B,6.68,7.91,6.25,6.87,7.41,5.0,6.11,7.5,2022,2022-01-01,Não
ALUNO-75,Topázio,5.0,L,9.44,10,9.66,9.37,9.75,10,8.5,9.21,2022,2022-01-01,Sim
ALUNO-76,Topázio,1.0,B,8.30,10,9.41,7.5,8.27,10,7.16,5.83,2022,2022-01-01,Não
ALUNO-77,Ametista,0.0,I,7.90,10,8.23,8.75,8.25,5.0,8.33,5.62,2022,2022-01-01,Não
ALUNO-78,Ametista,1.0,D,7.60,6.91,9.48,7.5,7.83,5.0,7.66,6.66,2022,2022-01-01,Não
ALUNO-79,Ametista,3.0,F,7.11,9.58,7.46,7.5,7.20,10,3.66,7.34,2022,2022-01-01,Não
ALUNO-80,Ágata,2.0,K,6.58,6.83,9.29,5.62,7.5,5.0,4.25,6.25,2022,2022-01-01,Não
ALUNO-81,Ametista,6.0,A,7.47,8.33,7.40,8.12,8.83,5.0,6.65,7.5,2022,2022-01-01,Sim
ALUNO-83,Ametista,5.0,A,7.20,7.91,7.81,7.5,7.75,5.0,6.8,6.87,2022,2022-01-01,Não
ALUNO-84,Ametista,1.0,A,7.50,9.00,8.83,7.5,8.44,5.0,6.25,6.45,2022,2022-01-01,Sim
ALUNO-85,Ametista,1.0,G,7.74,9.50,9.74,5.0,8.83,5.0,7.58,5.62,2022,2022-01-01,Sim
ALUNO-87,Ágata,5.0,L,6.64,9.16,5.65,5.62,7.12,5.0,6.56,7.96,2022,2022-01-01,Não
ALUNO-88,Topázio,3.0,A,8.42,9.58,9.11,5.62,9.08,10,6.87,8.90,2022,2022-01-01,Sim
ALUNO-90,Quartzo,5.0,C,5.19,5.83,3.00,7.5,6.88,5.0,3.55,6.71,2022,2022-01-01,Não
ALUNO-91,Ametista,2.0,F,7.41,8.50,7.91,7.5,7.50,5.0,7.91,6.45,2022,2022-01-01,Não
ALUNO-92,Ametista,0.0,Q,7.23,9.50,9.26,7.5,7.66,5.0,5.41,5.62,2022,2022-01-01,Não
ALUNO-97,Ametista,3.0,D,7.50,7.91,8.46,7.5,5.58,10,7.0,7.5,2022,2022-01-01,Não
ALUNO-98,Ametista,3.0,D,7.39,7.91,8.52,7.5,7.29,5.0,7.05,7.81,2022,2022-01-01,Não
ALUNO-99,Ametista,7.0,D,7.78,8.75,10,7.5,7.29,5.0,7.25,7.5,2022,2022-01-01,Não
ALUNO-100,Ágata,2.0,K,6.04,9.00,8.47,5.0,7.44,5.0,10,6.25,2022,2022-01-01,Não
ALUNO-101,Ametista,3.0,M,7.47,7.08,7.85,6.25,7.41,10,6.62,7.65,2022,2022-01-01,Não
ALUNO-102,Ametista,1.0,P,7.47,7.33,8.94,7.5,7.83,5.0,7.66,6.04,2022,2022-01-01,Não
ALUNO-103,Ametista,1.0,F,7.10,9.50,8.90,5.62,7.74,5.0,6.0,5.62,2022,2022-01-01,Não
ALUNO-104,Topázio,0.0,B,8.35,10,9.39,7.5,8.58,10,7.25,5.62,2022,2022-01-01,Sim
ALUNO-107,Ágata,0.0,C,6.01,7.91,4.95,7.5,8.08,5.0,4.0,5.62,2022,2022-01-01,Não
ALUNO-108,Ametista,0.0,O,7.64,9.00,8.56,7.5,7.66,5.0,8.41,5.62,2022,2022-01-01,Não
ALUNO-110,Ametista,0.0,H,7.42,10,6.59,8.12,8.16,10,5.5,5.62,2022,2022-01-01,Não
ALUNO-113,Ágata,3.0,M,6.40,9.16,6.25,5.62,5.41,10,5.16,5.62,2022,2022-01-01,Não
ALUNO-114,Ametista,0.0,K,7.48,9.50,7.74,7.5,7.25,5.0,8.76,5.31,2022,2022-01-01,Não
ALUNO-116,Ametista,2.0,B,7.91,10,9.33,7.5,7.61,10,5.75,6.25,2022,2022-01-01,Não
ALUNO-118,Topázio,1.0,H,8.33,10,8.38,7.5,9.33,5.0,9.41,6.56,2022,2022-01-01,Sim
ALUNO-119,Topázio,3.0,K,8.23,9.16,8.63,6.25,7.24,10,8.88,7.34,2022,2022-01-01,Não
ALUNO-121,Ágata,2.0,M,6.24,8.00,8.46,7.5,6.77,5.0,2.5,6.45,2022,2022-01-01,Não
ALUNO-122,Topázio,1.0,L,8.26,9.00,10,7.5,7.05,10,8.0,6.04,2022,2022-01-01,Não
ALUNO-123,Ametista,2.0,A,7.61,9.50,6.81,7.5,8.44,10,6.0,6.66,2022,2022-01-01,Sim
ALUNO-124,Ametista,1.0,A,7.20,9.00,8.03,7.5,6.88,10,5.16,5.41,2022,2022-01-01,Não
ALUNO-126,Ametista,0.0,Q,7.21,9.00,8.46,7.5,7.5,5.0,7.33,4.06,2022,2022-01-01,Não
ALUNO-127,Ágata,1.0,A,6.86,10,7.93,7.5,6.83,5.0,5.5,5.62,2022,2022-01-01,Não
ALUNO-128,Ágata,0.0,O,7.00,9.00,9.45,5.62,7.16,5.0,6.08,5.0,2022,2022-01-01,Não
ALUNO-129,Ametista,2.0,I,7.20,9.00,6.79,5.62,7.88,5.0,8.08,6.87,2022,2022-01-01,Não
ALUNO-130,Topázio,0.0,C,8.25,9.50,7.48,8.12,7.91,10,9.26,5.62,2022,2022-01-01,Não
ALUNO-131,Ametista,3.0,A,7.42,7.91,8.75,4.37,6.95,10,6.75,7.03,2022,2022-01-01,Não
ALUNO-133,Ametista,1.0,G,7.29,8.00,9.11,6.87,7.58,5.0,7.16,5.31,2022,2022-01-01,Não
ALUNO-134,Ametista,3.0,I,7.08,10,9.15,5.62,6.62,5.0,5.75,7.18,2022,2022-01-01,Não
ALUNO-135,Quartzo,1.0,A,5.26,9.00,4.75,5.0,6.83,5.0,2.41,5.62,2022,2022-01-01,Não
ALUNO-138,Topázio,0.0,Z,8.45,10,9.55,7.5,9.0,5.0,9.65,5.62,2022,2022-01-01,Sim
ALUNO-141,Ametista,3.0,N,7.33,9.58,8.06,7.5,6.16,10,5.16,7.5,2022,2022-01-01,Não
ALUNO-142,Topázio,3.0,F,8.08,10,8.98,7.5,8.41,5.0,7.77,7.96,2022,2022-01-01,Sim
ALUNO-143,Ágata,3.0,F,6.33,8.75,6.44,5.0,7.20,5.0,5.11,7.03,2022,2022-01-01,Não
ALUNO-144,Ametista,4.0,H,7.94,8.33,9.15,7.5,8.20,5.0,7.88,8.12,2022,2022-01-01,Não
ALUNO-148,Ametista,1.0,P,7.61,9.50,9.35,7.5,8.22,5.0,6.5,6.04,2022,2022-01-01,Não
ALUNO-150,Topázio,2.0,A,8.21,10,9.71,5.0,8.94,5.0,9.0,6.87,2022,2022-01-01,Sim
ALUNO-151,Topázio,3.0,K,8.22,8.33,8.43,6.87,8.12,10,7.90,8.12,2022,2022-01-01,Não
ALUNO-152,Ametista,4.0,A,7.61,8.75,7.80,5.0,7.24,10,7.64,7.03,2022,2022-01-01,Não
ALUNO-177,Topázio,0.0,R,8.27,9.50,8.96,7.5,7.33,10,8.78,5.62,2022,2022-01-01,Não
ALUNO-153,Topázio,5.0,F,9.10,10,9.09,8.12,9.29,10,8.70,8.75,2022,2022-01-01,Sim
ALUNO-154,Quartzo,1.0,N,4.93,3.49,3.79,7.5,5.99,5.0,3.75,6.25,2022,2022-01-01,Não
ALUNO-156,Ametista,4.0,L,7.53,7.91,8.15,5.0,7.70,10,6.59,7.5,2022,2022-01-01,Não
ALUNO-158,Quartzo,4.0,F,5.62,8.33,4.74,5.0,6.49,5.0,4.11,7.18,2022,2022-01-01,Não
ALUNO-159,Ametista,0.0,J,7.48,9.00,8.96,5.62,8.58,5.0,7.25,5.62,2022,2022-01-01,Sim
ALUNO-164,Ágata,2.0,B,6.83,8.50,7.30,7.5,7.61,5.0,5.75,6.04,2022,2022-01-01,Não
ALUNO-165,Topázio,1.0,R,8.18,8.50,9.84,8.12,8.38,5.0,8.41,6.87,2022,2022-01-01,Sim
ALUNO-166,Ágata,1.0,F,6.64,9.50,9.03,4.37,7.16,5.0,4.75,5.62,2022,2022-01-01,Não
ALUNO-167,Ágata,2.0,A,6.98,8.50,8.82,7.5,7.33,10,2.75,6.04,2022,2022-01-01,Não
ALUNO-168,Ágata,2.0,Q,6.43,9.00,6.00,6.25,6.88,5.0,6.13,6.04,2022,2022-01-01,Não
ALUNO-169,Ametista,0.0,G,7.28,9.50,8.94,5.0,7.99,5.0,6.91,5.62,2022,2022-01-01,Não
ALUNO-170,Ametista,1.0,N,7.52,7.50,8.95,7.5,7.38,5.0,8.25,6.04,2022,2022-01-01,Não
ALUNO-171,Ametista,4.0,A,7.30,7.91,8.25,7.5,6.83,5.0,7.63,7.18,2022,2022-01-01,Não
ALUNO-172,Ágata,1.0,B,6.40,6.41,8.32,5.0,6.94,5.0,5.75,5.62,2022,2022-01-01,Não
ALUNO-175,Ametista,4.0,H,7.54,8.33,7.67,7.5,7.24,10,6.11,7.5,2022,2022-01-01,Não
ALUNO-176,Quartzo,3.0,G,5.09,6.66,7.39,5.0,4.29,5.0,2.88,5.15,2022,2022-01-01,Não
ALUNO-178,Ametista,0.0,O,7.20,8.50,9.54,7.5,7.24,10,3.41,5.62,2022,2022-01-01,Não
ALUNO-179,Ametista,2.0,M,7.68,6.83,8.69,7.5,7.11,5.0,9.5,6.87,2022,2022-01-01,Não
ALUNO-180,Ágata,0.0,G,6.03,9.00,7.91,6.25,6.00,5.0,3.5,5.31,2022,2022-01-01,Não
ALUNO-181,Ametista,0.0,L,7.91,9.00,9.10,7.5,8.33,5.0,8.08,6.56,2022,2022-01-01,Não
ALUNO-182,Ametista,0.0,S,7.09,9.50,6.51,6.87,7.41,10,6.0,4.68,2022,2022-01-01,Não
ALUNO-185,Ametista,0.0,A,7.61,8.50,8.24,8.12,7.41,5.0,8.8,5.62,2022,2022-01-01,Não
ALUNO-191,Ágata,1.0,A,6.70,9.50,8.72,5.0,6.38,5.0,6.5,4.37,2022,2022-01-01,Não
ALUNO-192,Ágata,2.0,I,6.72,8.50,8.10,7.5,6.77,5.0,5.0,6.45,2022,2022-01-01,Não
ALUNO-193,Ametista,4.0,F,7.17,8.75,9.03,5.62,7.74,5.0,5.56,7.65,2022,2022-01-01,Não
ALUNO-195,Ágata,2.0,U,6.74,7.50,8.04,7.5,7.72,5.0,4.83,6.25,2022,2022-01-01,Não
ALUNO-196,Ametista,3.0,K,7.25,9.16,8.53,5.62,6.95,5.0,7.05,7.65,2022,2022-01-01,Não
ALUNO-197,Topázio,4.0,F,8.35,10,8.75,5.62,8.45,10,7.68,8.12,2022,2022-01-01,Sim
ALUNO-200,Ágata,4.0,F,6.87,7.91,7.10,7.5,7.62,5.0,5.61,7.65,2022,2022-01-01,Não
ALUNO-201,Ágata,5.0,C,6.43,8.33,6.04,7.5,7.94,5.0,4.03,7.5,2022,2022-01-01,Não
ALUNO-203,Ametista,2.0,P,7.32,9.50,9.0,6.87,5.83,10,5.5,6.25,2022,2022-01-01,Não
ALUNO-204,Ágata,1.0,C,6.57,8.00,7.44,7.5,7.55,5.0,4.5,6.25,2022,2022-01-01,Não
ALUNO-205,Ametista,0.0,V,7.66,8.50,8.26,7.5,7.58,5.0,9.16,5.62,2022,2022-01-01,Não
ALUNO-207,Quartzo,3.0,F,4.57,0,3.72,7.5,5.95,5.0,3.72,6.40,2022,2022-01-01,Não
ALUNO-211,Ametista,1.0,B,7.85,9.00,8.93,7.5,8.05,5.0,8.41,6.25,2022,2022-01-01,Não
ALUNO-212,Ágata,0.0,K,6.34,9.50,8.94,4.37,5.16,5.0,6.76,2.81,2022,2022-01-01,Não
ALUNO-214,Ágata,2.0,J,6.41,9.50,8.83,5.62,6.77,5.0,4.75,3.33,2022,2022-01-01,Não
ALUNO-217,Topázio,2.0,B,8.48,6.91,9.87,7.5,8.88,10,8.13,6.66,2022,2022-01-01,Sim
ALUNO-244,Topázio,0.0,M,8.14,9.50,8.94,7.5,7.33,10,8.28,5.31,2022,2022-01-01,Não
ALUNO-218,Topázio,1.0,U,8.36,9.50,9.03,7.5,9.08,10,6.91,6.56,2022,2022-01-01,Sim
ALUNO-219,Quartzo,2.0,M,5.81,10,5.29,7.5,6.61,5.0,2.66,6.45,2022,2022-01-01,Não
ALUNO-220,Ágata,1.0,K,6.63,9.50,9.32,7.5,6.16,5.0,3.75,5.83,2022,2022-01-01,Não
ALUNO-221,Quartzo,3.0,B,4.93,8.75,3.61,7.5,4.70,5.0,2.66,6.09,2022,2022-01-01,Não
ALUNO-224,Ágata,1.0,R,6.60,9.50,8.60,7.5,7.27,5.0,3.33,5.62,2022,2022-01-01,Não
ALUNO-225,Ágata,5.0,L,6.95,9.16,7.08,5.0,6.66,5.0,7.38,8.12,2022,2022-01-01,Não
ALUNO-228,Quartzo,1.0,P,5.31,10,4.87,6.87,6.44,5.0,10,5.62,2022,2022-01-01,Não
ALUNO-229,Ágata,0.0,G,6.02,8.00,5.10,5.0,5.83,5.0,8.0,4.37,2022,2022-01-01,Não
ALUNO-232,Ametista,6.0,A,7.67,8.33,8.19,8.12,8.55,5.0,6.68,8.43,2022,2022-01-01,Sim
ALUNO-233,Ametista,0.0,R,7.56,9.50,7.28,7.5,7.91,10,6.60,5.0,2022,2022-01-01,Não
ALUNO-234,Topázio,0.0,R,8.12,9.50,8.69,6.25,7.5,10,9.03,5.0,2022,2022-01-01,Não
ALUNO-235,Ágata,4.0,A,6.92,6.66,7.72,6.87,5.99,10,5.67,6.87,2022,2022-01-01,Não
ALUNO-236,Topázio,0.0,V,8.20,8.50,8.95,7.5,7.5,10,8.76,5.62,2022,2022-01-01,Não
ALUNO-237,Ágata,2.0,D,6.62,9.00,7.23,7.5,8.11,5.0,4.0,6.04,2022,2022-01-01,Não
ALUNO-239,Ágata,1.0,F,6.30,8.50,7.46,5.62,5.58,5.0,6.75,4.37,2022,2022-01-01,Não
ALUNO-241,Quartzo,2.0,I,4.55,7.91,4.40,5.0,4.83,5.0,2.5,4.16,2022,2022-01-01,Não
ALUNO-242,Ágata,2.0,I,6.45,9.00,8.32,6.87,6.94,5.0,3.33,6.45,2022,2022-01-01,Não
ALUNO-245,Quartzo,0.0,K,5.24,8.50,5.76,7.5,6.16,5.0,3.8,0,2022,2022-01-01,Não
ALUNO-246,Ágata,1.0,R,6.73,9.00,7.47,6.87,7.5,5.0,5.25,6.04,2022,2022-01-01,Não
ALUNO-247,Ágata,1.0,G,6.30,10,7.88,6.87,6.16,5.0,4.16,4.68,2022,2022-01-01,Não
ALUNO-248,Ametista,1.0,D,7.66,9.00,9.42,7.5,7.5,5.0,7.5,6.25,2022,2022-01-01,Não
ALUNO-250,Topázio,0.0,R,8.36,10,9.08,6.25,8.0,10,9.25,4.68,2022,2022-01-01,Não
ALUNO-251,Ametista,2.0,U,8.01,8.00,7.90,7.5,8.44,10,7.83,6.25,2022,2022-01-01,Sim
ALUNO-252,Ametista,0.0,F,7.75,9.00,9.28,7.5,7.41,5.0,8.66,5.31,2022,2022-01-01,Não
ALUNO-253,Ametista,0.0,T,7.41,9.50,10,6.87,7.58,5.0,6.0,5.62,2022,2022-01-01,Não
ALUNO-254,Ametista,0.0,U,7.77,9.50,9.64,7.5,7.49,10,5.41,5.62,2022,2022-01-01,Não
ALUNO-255,Topázio,0.0,Z,8.39,10,9.06,7.5,8.0,10,8.36,5.62,2022,2022-01-01,Não
ALUNO-256,Ametista,1.0,D,8.00,7.41,9.58,7.5,7.33,10,7.5,6.25,2022,2022-01-01,Não
ALUNO-257,Ametista,2.0,M,7.58,9.50,8.58,7.5,6.61,5.0,8.5,6.45,2022,2022-01-01,Não
ALUNO-258,Quartzo,0.0,N,5.79,7.91,5.72,4.37,6.41,5.0,5.66,5.0,2022,2022-01-01,Não
ALUNO-260,Ametista,0.0,L,7.56,9.00,8.60,7.5,7.83,5.0,7.5,6.25,2022,2022-01-01,Não
ALUNO-262,Ametista,7.0,A,7.05,8.75,5.24,6.25,6.77,10,6.84,7.81,2022,2022-01-01,Não
ALUNO-263,Ágata,7.0,A,6.59,0,7.94,5.62,7.55,10,5.57,8.12,2022,2022-01-01,Não
ALUNO-264,Ametista,1.0,D,7.03,10,6.77,7.5,7.27,5.0,6.75,6.25,2022,2022-01-01,Não
ALUNO-266,Ametista,2.0,D,7.83,9.00,8.13,5.62,8.38,10,7.0,6.66,2022,2022-01-01,Sim
ALUNO-267,Ametista,4.0,P,7.79,9.16,9.72,5.62,7.83,5.0,7.86,7.34,2022,2022-01-01,Não
ALUNO-268,Ametista,0.0,B,8.00,9.00,10,6.87,9.5,5.0,7.25,5.62,2022,2022-01-01,Sim
ALUNO-272,Ametista,1.0,D,7.72,9.00,10,5.0,7.5,10,6.0,6.25,2022,2022-01-01,Não
ALUNO-273,Ágata,1.0,B,6.68,8.50,6.77,7.5,7.55,5.0,5.66,5.83,2022,2022-01-01,Não
ALUNO-275,Ágata,4.0,L,6.07,8.33,6.10,6.25,6.83,5.0,3.96,7.34,2022,2022-01-01,Não
ALUNO-276,Ametista,0.0,D,7.70,8.50,8.95,8.12,8.0,5.0,8.25,5.0,2022,2022-01-01,Não
ALUNO-277,Ametista,1.0,J,7.30,8.00,8.62,6.87,7.94,2.5,8.25,6.04,2022,2022-01-01,Não
ALUNO-279,Quartzo,3.0,N,5.80,7.5,7.02,5.0,5.88,5.0,4.05,6.56,2022,2022-01-01,Não
ALUNO-281,Ametista,1.0,N,7.42,9.00,8.87,7.5,7.72,5.0,6.75,6.04,2022,2022-01-01,Não
ALUNO-282,Topázio,6.0,A,8.08,9.16,7.86,6.87,9.11,5.0,8.64,8.59,2022,2022-01-01,Sim
ALUNO-283,Ametista,6.0,A,7.97,8.33,8.31,8.75,9.66,5.0,6.88,7.96,2022,2022-01-01,Sim
ALUNO-288,Topázio,4.0,A,8.10,7.91,8.72,7.5,7.70,10,7.33,8.12,2022,2022-01-01,Não
ALUNO-289,Ametista,1.0,P,7.18,8.50,8.01,6.87,7.38,5.0,7.33,6.04,2022,2022-01-01,Não
ALUNO-290,Ametista,2.0,M,7.17,9.00,8.11,7.5,6.77,10,4.5,6.45,2022,2022-01-01,Não
ALUNO-291,Ágata,2.0,F,6.64,10,10,6.87,7.05,5.0,2.0,6.45,2022,2022-01-01,Não
ALUNO-292,Topázio,6.0,A,8.67,9.58,8.75,10,10,5.0,7.96,8.75,2022,2022-01-01,Sim
ALUNO-293,Quartzo,5.0,F,3.84,7.08,2.68,5.0,4.62,5.0,0.72,5.31,2022,2022-01-01,Não
ALUNO-294,Topázio,0.0,O,8.26,10,9.34,5.62,8.66,10,8.0,5.0,2022,2022-01-01,Sim
ALUNO-308,Topázio,0.0,K,8.19,10,8.98,7.5,8.41,5.0,9.51,5.62,2022,2022-01-01,Sim
ALUNO-295,Ametista,2.0,B,7.72,9.00,8.16,7.5,7.66,10,6.5,6.04,2022,2022-01-01,Não
ALUNO-296,Ágata,2.0,A,6.82,10,6.99,7.5,7.49,5.0,5.25,6.25,2022,2022-01-01,Não
ALUNO-298,Quartzo,1.0,H,5.53,9.00,8.50,5.0,4.50,2.5,4.25,4.37,2022,2022-01-01,Não
